"Plot","Species","Cover"
282,"Euphorbia cyparissias",1
282,"Euphrasia hirtella",1
282,"Festuca nigrescens",1
282,"Galium mollugo",1
282,"Holcus lanatus",1
282,"Iris latifolia",1
282,"Lathyrus pratensis",1
282,"Leucanthemum vulgare",1
282,"Lotus corniculatus",15
282,"Medicago minima",1
282,"Myosotis ramosissima",1
282,"Onobrychis viciifolia",15
282,"Orobanche sp.",15
282,"Phyteuma orbiculare",1
282,"Picris hieracioides",1
282,"Pilosella officinarum",15
282,"Plantago lanceolata",1
282,"Ranunculus bulbosus",1
282,"Rhinanthus mediterraneus",62.5
282,"Rumex acetosa",1
282,"Salvia pratensis",1
282,"Sanguisorba minor",1
282,"Scabiosa columbaria",15
282,"Silene vulgaris",1
282,"Taraxacum officinale",1
282,"Tragopogon pratensis",1
282,"Trifolium campestre",1
282,"Trifolium pratense",15
282,"Trifolium repens",1
282,"Trisetum flavescens",62.5
282,"Veronica arvensis",1
282,"Vicia cracca",1
283,"Achillea millefolium",37.5
283,"Agrostis capillaris",37.5
283,"Arenaria serpyllifolia",1
283,"Avenula pubescens",1
283,"Bromus hordeaceus",15
283,"Centaurea nigra",15
283,"Centaurea scabiosa",15
283,"Dactylis glomerata",62.5
283,"Dianthus carthusianorum",1
283,"Echium vulgare",1
283,"Leucanthemum vulgare",1
283,"Lotus corniculatus",37.5
283,"Ononis sp.",15
283,"Plantago lanceolata",15
283,"Poa pratensis",37.5
283,"Potentilla reptans",1
283,"Ranunculus bulbosus",15
283,"Rhinanthus minor",1
283,"Rumex acetosa",1
283,"Silene nutans",1
283,"Taraxacum officinale",15
283,"Trifolium montanum",1
283,"Trifolium pratense",1
283,"Trifolium repens",15
283,"Trisetum flavescens",62.5
283,"Veronica arvensis",1
284,"Arrhenatherum elatius",37.5
284,"Bromus hordeaceus",1
284,"Cynosurus cristatus",1
284,"Dactylis glomerata",62.5
284,"Heracleum sphondylium",15
284,"Holcus lanatus",1
284,"Lathyrus pratensis",1
284,"Lotus corniculatus",1
284,"Medicago sativa",15
284,"Plantago lanceolata",15
284,"Poa pratensis",37.5
284,"Poa trivialis",1
284,"Potentilla reptans",1
284,"Ranunculus bulbosus",1
284,"Rumex acetosa",1
284,"Rumex crispus",1
284,"Schedonorus pratensis",1
284,"Taraxacum officinale",37.5
284,"Trifolium pratense",1
284,"Trifolium repens",37.5
284,"Trisetum flavescens",37.5
285,"Achillea millefolium",62.5
285,"Anthriscus sylvestris",15
285,"Arrhenatherum elatius",15
285,"Dactylis glomerata",62.5
285,"Galium verum",1
285,"Lathyrus pratensis",1
285,"Lotus corniculatus",1
285,"Poa pratensis",62.5
285,"Poa trivialis",1
285,"Ranunculus acris",1
285,"Ranunculus bulbosus",15
285,"Rumex acetosa",1
285,"Schedonorus pratensis",15
285,"Taraxacum officinale",62.5
285,"Trifolium pratense",15
285,"Trifolium repens",37.5
285,"Viola reichenbachiana",1
286,"Anthriscus sylvestris",1
286,"Arrhenatherum elatius",62.5
286,"Chaerophyllum aureum",1
286,"Conopodium majus",1
286,"Dactylis glomerata",62.5
286,"Lolium perenne",1
286,"Poa pratensis",1
286,"Poa trivialis",1
286,"Ranunculus acris",15
286,"Ranunculus bulbosus",1
286,"Schedonorus pratensis",15
286,"Taraxacum officinale",62.5
286,"Tragopogon pratensis",1
286,"Trifolium repens",62.5
287,"Achillea millefolium",15
287,"Arabis hirsuta",1
287,"Arenaria serpyllifolia",15
287,"Arrhenatherum elatius",37.5
287,"Centaurea scabiosa",15
287,"Cerastium fontanum",1
287,"Chaerophyllum aureum",1
287,"Conopodium majus",15
287,"Dactylis glomerata",37.5
287,"Festuca sp.",1
287,"Lathyrus sp.",1
287,"Leontodon sp.",1
287,"Lotus corniculatus",1
287,"Medicago lupulina",62.5
287,"Medicago sativa",1
287,"Myosotis arvensis",1
287,"Onobrychis viciifolia",1
287,"Plantago lanceolata",1
287,"Plantago media",1
287,"Poa pratensis",37.5
287,"Poa trivialis",1
287,"Ranunculus bulbosus",5
287,"Rhinanthus minor",62.5
287,"Sanguisorba minor",1
287,"Taraxacum officinale",37.5
287,"Tragopogon pratensis",1
287,"Trifolium repens",15
287,"Trisetum flavescens",62.5
287,"Vicia cracca",1
287,"Vicia peregrina",1
287,"Viola reichenbachiana",1
287,"Viola tricolor",1
288,"Achillea millefolium",37.5
288,"Anthriscus sylvestris",1
288,"Arabis hirsuta",1
288,"Arrhenatherum elatius",15
288,"Bellis perennis",1
288,"Bromus hordeaceus",1
288,"Carex sp.",1
288,"Centaurea scabiosa",15
288,"Chaerophyllum aureum",1
288,"Conopodium majus",1
288,"Convolvulus arvensis",1
288,"Dactylis glomerata",37.5
288,"Daucus carota",1
288,"Galium verum",1
288,"Medicago lupulina",1
288,"Medicago sativa",1
288,"Onobrychis viciifolia",1
288,"Plantago lanceolata",1
288,"Poa pratensis",15
288,"Poa trivialis",1
288,"Ranunculus bulbosus",15
288,"Rhinanthus minor",15
288,"Rumex acetosa",1
288,"Sanguisorba minor",1
288,"Taraxacum officinale",15
288,"Trifolium pratense",62.5
288,"Trifolium repens",15
288,"Trifolium sp.",1
288,"Trisetum flavescens",15
288,"Viola reichenbachiana",1
288,"Viola tricolor",1
289,"Achillea millefolium",15
289,"Anthriscus sylvestris",1
289,"Arenaria serpyllifolia",1
289,"Arrhenatherum elatius",15
289,"Centaurea scabiosa",1
289,"Dactylis glomerata",37.5
289,"Medicago lupulina",15
289,"Medicago sativa",62.5
289,"Plantago lanceolata",1
289,"Poa pratensis",62.5
289,"Poa trivialis",1
289,"Ranunculus bulbosus",15
289,"Rhinanthus minor",37.5
289,"Taraxacum officinale",1
289,"Trifolium pratense",62.5
289,"Trifolium repens",15
289,"Trisetum flavescens",62.5
289,"Viola reichenbachiana",1
290,"Achillea millefolium",15
290,"Arrhenatherum elatius",37.5
290,"Bromus hordeaceus",15
290,"Centaurea nigra",15
290,"Dactylis glomerata",37.5
290,"Daucus carota",1
290,"Festuca nigrescens",15
290,"Knautia nevadensis",1
290,"Leucanthemum vulgare",1
290,"Lolium perenne",1
290,"Lotus corniculatus",1
290,"Medicago lupulina",37.5
290,"Myosotis ramosissima",1
290,"Picris hieracioides",1
290,"Plantago lanceolata",15
290,"Poa pratensis",15
290,"Poa trivialis",37.5
290,"Ranunculus bulbosus",15
290,"Rhinanthus mediterraneus",1
290,"Silene vulgaris",15
290,"Taraxacum officinale",1
290,"Tragopogon pratensis",1
290,"Trifolium pratense",37.5
290,"Trifolium repens",15
290,"Trisetum flavescens",37.5
290,"Vicia sativa",15
291,"Achillea millefolium",5
291,"Alchemilla xanthochlora",5
291,"Anthoxanthum odoratum",5
291,"Arabis hirsuta",5
291,"Arenaria serpyllifolia",5
291,"Arrhenatherum elatius",15
291,"Briza media",5
291,"Carex caryophyllea",5
291,"Centaurea nigra",5
291,"Cerastium fontanum",5
291,"Convolvulus arvensis",5
291,"Dactylis glomerata",15
291,"Daucus carota",5
291,"Festuca nigrescens",5
291,"Holcus lanatus",15
291,"Leontodon hispidus",5
291,"Lolium perenne",5
291,"Lotus corniculatus",5
291,"Medicago lupulina",5
291,"Picris hieracioides",5
291,"Plantago lanceolata",5
291,"Poa pratensis",5
291,"Poa trivialis",5
291,"Ranunculus acris",5
291,"Ranunculus bulbosus",5
291,"Rumex acetosa",5
291,"Schedonorus arundinaceus",5
291,"Schedonorus pratensis",5
291,"Taraxacum officinale",15
291,"Trifolium pratense",5
291,"Trifolium repens",5
291,"Trisetum flavescens",15
291,"Veronica arvensis",5
291,"Vicia cracca",5
291,"Viola tricolor",5
292,"Achillea millefolium",37.5
292,"Agrostis capillaris",62.5
292,"Arabis hirsuta",1
292,"Arenaria serpyllifolia",1
292,"Arrhenatherum elatius",15
292,"Bromus hordeaceus",1
292,"Centaurea nigra",1
292,"Centaurea scabiosa",15
292,"Chaerophyllum aureum",1
292,"Crepis capillaris",1
292,"Crepis pyrenaica",15
292,"Dactylis glomerata",37.5
292,"Heracleum sphondylium",15
292,"Holcus lanatus",1
292,"Lathyrus pratensis",5
292,"Leucanthemum vulgare",15
292,"Lolium perenne",37.5
292,"Onobrychis viciifolia",15
292,"Phleum pratense",37.5
292,"Poa pratensis",15
292,"Poa trivialis",15
292,"Ranunculus bulbosus",1
292,"Rumex acetosa",1
292,"Salvia pratensis",1
292,"Sanguisorba minor",15
292,"Sanguisorba officinalis",15
292,"Scabiosa columbaria",15
292,"Sherardia arvensis",5
292,"Silene vulgaris",15
292,"Taraxacum officinale",15
292,"Tragopogon pratensis",1
292,"Trifolium pratense",37.5
292,"Trifolium repens",37.5
292,"Trisetum flavescens",62.5
292,"Veronica arvensis",1
292,"Vicia cracca",1
293,"Achillea millefolium",15
293,"Agrostis capillaris",62.5
293,"Anthoxanthum odoratum",15
293,"Anthyllis vulneraria",15
293,"Arabis hirsuta",1
293,"Arenaria serpyllifolia",1
293,"Arrhenatherum elatius",15
293,"Astrantia major",15
293,"Briza media",1
293,"Campanula glomerata",1
293,"Carum carvi",5
293,"Centaurea nigra",15
293,"Centaurea scabiosa",37.5
293,"Cerastium fontanum",1
293,"Chaerophyllum aureum",1
293,"Crepis pyrenaica",5
293,"Dactylis glomerata",15
293,"Daucus carota",1
293,"Dianthus carthusianorum",1
293,"Echium vulgare",1
293,"Euphrasia hirtella",1
293,"Festuca nigrescens",5
293,"Galium verum",5
293,"Heracleum sphondylium",15
293,"Iris latifolia",1
293,"Knautia nevadensis",1
293,"Laserpitium latifolium",15
293,"Lathyrus pratensis",1
293,"Leontodon hispidus",1
293,"Leucanthemum vulgare",1
293,"Lotus corniculatus",15
293,"Onobrychis viciifolia",15
293,"Orobanche gracilis",1
293,"Phleum pratense",15
293,"Phyteuma orbiculare",1
293,"Phyteuma spicatum",1
293,"Pimpinella major",5
293,"Plantago lanceolata",5
293,"Poa pratensis",15
293,"Ranunculus bulbosus",1
293,"Rhinanthus mediterraneus",15
293,"Rumex acetosa",1
293,"Salvia pratensis",1
293,"Sanguisorba minor",1
293,"Sanguisorba officinalis",15
293,"Scabiosa columbaria",5
293,"Schedonorus arundinaceus",5
293,"Silene nutans",1
293,"Silene vulgaris",15
293,"Taraxacum officinale",15
293,"Thalictrum minus",1
293,"Thesium pyrenaicum",1
293,"Tragopogon dubius",1
293,"Trifolium montanum",15
293,"Trifolium pratense",37.5
293,"Trifolium repens",15
293,"Trisetum flavescens",37.5
293,"Vicia cracca",1
294,"Achillea millefolium",37.5
294,"Agrostis capillaris",62.5
294,"Anthoxanthum odoratum",1
294,"Arenaria serpyllifolia",1
294,"Arrhenatherum elatius",1
294,"Bromus hordeaceus",1
294,"Centaurea nigra",15
294,"Centaurea scabiosa",62.5
294,"Cerastium fontanum",1
294,"Chaerophyllum aureum",15
294,"Crepis pyrenaica",15
294,"Dactylis glomerata",15
294,"Festuca nigrescens",1
294,"Galium mollugo",15
294,"Galium verum",15
294,"Heracleum sphondylium",1
294,"Holcus lanatus",1
294,"Iris latifolia",1
294,"Knautia nevadensis",1
294,"Laserpitium latifolium",5
294,"Lathyrus pratensis",15
294,"Leucanthemum vulgare",1
294,"Lotus corniculatus",15
294,"Onobrychis viciifolia",15
294,"Phleum pratense",15
294,"Picris hieracioides",5
294,"Plantago lanceolata",5
294,"Plantago media",1
294,"Poa pratensis",5
294,"Poa trivialis",15
294,"Ranunculus acris",15
294,"Ranunculus bulbosus",1
294,"Rhinanthus mediterraneus",5
294,"Rumex acetosa",1
294,"Rumex crispus",5
294,"Salvia pratensis",1
294,"Sanguisorba minor",1
294,"Scabiosa columbaria",15
294,"Schedonorus arundinaceus",5
294,"Silene vulgaris",15
294,"Taraxacum officinale",1
294,"Tragopogon dubius",1
294,"Tragopogon pratensis",1
294,"Trifolium montanum",1
294,"Trifolium pratense",15
294,"Trifolium repens",37.5
294,"Trisetum flavescens",37.5
294,"Veronica arvensis",1
294,"Vicia cracca",15
295,"Achillea millefolium",15
295,"Agrostis capillaris",62.5
295,"Anthoxanthum odoratum",15
295,"Arabis hirsuta",1
295,"Arenaria serpyllifolia",1
295,"Arrhenatherum elatius",62.5
295,"Astrantia major",1
295,"Briza media",1
295,"Campanula glomerata",1
295,"Cardamine pratensis",1
295,"Carex caryophyllea",1
295,"Centaurea nigra",15
295,"Centaurea scabiosa",15
295,"Chaerophyllum aureum",15
295,"Crepis pyrenaica",15
295,"Dactylis glomerata",15
295,"Dianthus carthusianorum",1
295,"Echium vulgare",1
295,"Festuca nigrescens",5
295,"Galium verum",5
295,"Heracleum sphondylium",15
295,"Holcus lanatus",37.5
295,"Iris latifolia",1
295,"Knautia nevadensis",1
295,"Leontodon hispidus",1
295,"Lotus corniculatus",15
295,"Malva moschata",15
295,"Narcissus poeticus",5
295,"Onobrychis viciifolia",15
295,"Orobanche gracilis",1
295,"Pedicularis foliosa",1
295,"Phyteuma spicatum",1
295,"Picris hieracioides",15
295,"Plantago lanceolata",5
295,"Ranunculus acris",5
295,"Ranunculus bulbosus",1
295,"Rhinanthus mediterraneus",15
295,"Rumex acetosa",1
295,"Salvia pratensis",1
295,"Sanguisorba minor",15
295,"Sanguisorba officinalis",15
295,"Scabiosa columbaria",5
295,"Silene vulgaris",15
295,"Thalictrum tuberosum",15
295,"Tragopogon pratensis",1
295,"Trifolium pratense",15
295,"Trisetum flavescens",62.5
295,"Vicia cracca",5
296,"Achillea millefolium",15
296,"Agrostis capillaris",37.5
296,"Anthoxanthum odoratum",1
296,"Arenaria serpyllifolia",1
296,"Arrhenatherum elatius",15
296,"Astrantia major",1
296,"Campanula glomerata",1
296,"Carex caryophyllea",1
296,"Centaurea nigra",37.5
296,"Centaurea scabiosa",5
296,"Cerastium fontanum",1
296,"Chaerophyllum aureum",15
296,"Crepis pyrenaica",5
296,"Dactylis glomerata",15
296,"Daucus carota",1
296,"Festuca nigrescens",1
296,"Galium verum",5
296,"Heracleum sphondylium",15
296,"Holcus lanatus",15
296,"Iris latifolia",1
296,"Knautia nevadensis",1
296,"Laserpitium latifolium",5
296,"Lathyrus pratensis",1
296,"Leontodon hispidus",1
296,"Leucanthemum vulgare",1
296,"Lotus corniculatus",15
296,"Narcissus poeticus",1
296,"Onobrychis viciifolia",15
296,"Phleum pratense",15
296,"Phyteuma orbiculare",1
296,"Phyteuma spicatum",1
296,"Pimpinella major",1
296,"Plantago lanceolata",5
296,"Plantago media",1
296,"Ranunculus acris",5
296,"Ranunculus bulbosus",1
296,"Rhinanthus mediterraneus",1
296,"Rumex acetosa",1
296,"Rumex crispus",5
296,"Salvia pratensis",1
296,"Sanguisorba minor",1
296,"Sanguisorba officinalis",15
296,"Scabiosa columbaria",15
296,"Schedonorus arundinaceus",5
296,"Silene vulgaris",15
296,"Taraxacum officinale",15
296,"Tragopogon dubius",1
296,"Tragopogon pratensis",1
296,"Trifolium pratense",15
296,"Trifolium repens",1
296,"Trisetum flavescens",37.5
296,"Vicia cracca",1
297,"Achillea millefolium",37.5
297,"Arenaria serpyllifolia",1
297,"Arrhenatherum elatius",62.5
297,"Centaurea nigra",15
297,"Centaurea scabiosa",62.5
297,"Chaerophyllum aureum",37.5
297,"Crepis pyrenaica",1
297,"Dactylis glomerata",62.5
297,"Euphrasia hirtella",1
297,"Festuca nigrescens",15
297,"Heracleum sphondylium",15
297,"Iris latifolia",1
297,"Knautia nevadensis",15
297,"Lathyrus pratensis",15
297,"Leucanthemum vulgare",1
297,"Medicago lupulina",1
297,"Medicago sativa",1
297,"Myosotis ramosissima",1
297,"Onobrychis viciifolia",37.5
297,"Phleum pratense",1
297,"Plantago lanceolata",1
297,"Poa pratensis",15
297,"Poa trivialis",1
297,"Rhinanthus mediterraneus",62.5
297,"Rumex acetosa",1
297,"Salvia pratensis",1
297,"Sanguisorba minor",15
297,"Scabiosa columbaria",1
297,"Silene vulgaris",37.5
297,"Taraxacum officinale",15
297,"Tragopogon pratensis",1
297,"Trifolium pratense",15
297,"Trifolium repens",1
297,"Trisetum flavescens",37.5
297,"Vicia cracca",37.5
298,"Achillea millefolium",37.5
298,"Agrostis capillaris",37.5
298,"Arenaria serpyllifolia",1
298,"Arrhenatherum elatius",15
298,"Artemisia vulgaris",1
298,"Bromus hordeaceus",1
298,"Carex caryophyllea",1
298,"Centaurea nigra",37.5
298,"Centaurea scabiosa",15
298,"Cerastium fontanum",1
298,"Chaerophyllum aureum",15
298,"Dactylis glomerata",15
298,"Euphorbia verrucosa",1
298,"Festuca nigrescens",15
298,"Heracleum sphondylium",1
298,"Knautia nevadensis",15
298,"Lathyrus pratensis",1
298,"Lolium perenne",15
298,"Lotus corniculatus",15
298,"Medicago lupulina",1
298,"Onobrychis viciifolia",15
298,"Phleum pratense",15
298,"Plantago lanceolata",15
298,"Plantago media",15
298,"Poa pratensis",15
298,"Potentilla reptans",1
298,"Reseda lutea",1
298,"Rumex acetosa",1
298,"Salvia pratensis",1
298,"Sanguisorba officinalis",62.5
298,"Silene vulgaris",1
298,"Stellaria graminea",1
298,"Taraxacum officinale",15
298,"Tragopogon pratensis",1
298,"Trifolium pratense",37.5
298,"Trifolium repens",15
298,"Trisetum flavescens",37.5
298,"Vicia cracca",1
299,"Achillea millefolium",37.5
299,"Agrostis capillaris",1
299,"Arrhenatherum elatius",15
299,"Bromus hordeaceus",1
299,"Carex caryophyllea",1
299,"Centaurea scabiosa",62.5
299,"Chaerophyllum aureum",15
299,"Dactylis glomerata",37.5
299,"Festuca nigrescens",15
299,"Iris latifolia",1
299,"Lathyrus pratensis",1
299,"Lolium perenne",15
299,"Lotus corniculatus",1
299,"Medicago sativa",1
299,"Onobrychis viciifolia",1
299,"Phleum pratense",15
299,"Plantago lanceolata",15
299,"Poa pratensis",37.5
299,"Poa trivialis",1
299,"Potentilla reptans",1
299,"Ranunculus bulbosus",1
299,"Rumex acetosa",1
299,"Salvia pratensis",15
299,"Sanguisorba officinalis",15
299,"Silene vulgaris",1
299,"Taraxacum officinale",15
299,"Trifolium pratense",37.5
299,"Trifolium repens",15
299,"Trisetum flavescens",37.5
299,"Veronica arvensis",1
299,"Vicia cracca",1
299,"Vicia sativa",1
300,"Achillea millefolium",15
300,"Arenaria serpyllifolia",1
300,"Arrhenatherum elatius",1
300,"Bromus hordeaceus",1
300,"Centaurea scabiosa",15
300,"Cerastium fontanum",1
300,"Chaerophyllum aureum",1
300,"Dactylis glomerata",37.5
300,"Daucus carota",1
300,"Festuca nigrescens",15
300,"Galium lucidum",15
300,"Hordeum murinum",1
300,"Lolium perenne",1
300,"Lotus corniculatus",37.5
300,"Medicago lupulina",15
300,"Medicago sativa",1
300,"Picris hieracioides",1
300,"Plantago lanceolata",37.5
300,"Poa pratensis",15
300,"Ranunculus bulbosus",15
300,"Silene vulgaris",37.5
300,"Taraxacum officinale",1
300,"Tragopogon pratensis",1
300,"Trifolium pratense",37.5
300,"Trifolium repens",37.5
300,"Trisetum flavescens",37.5
300,"Veronica arvensis",1
301,"Achillea millefolium",62.5
301,"Agrostis capillaris",1
301,"Anthoxanthum odoratum",15
301,"Arenaria serpyllifolia",1
301,"Arrhenatherum elatius",1
301,"Centaurea nigra",1
301,"Centaurea scabiosa",15
301,"Cerastium fontanum",15
301,"Chaerophyllum aureum",15
301,"Dactylis glomerata",15
301,"Daucus carota",1
301,"Festuca nigrescens",15
301,"Galium lucidum",37.5
301,"Holcus lanatus",15
301,"Knautia nevadensis",1
301,"Lathyrus pratensis",15
301,"Leucanthemum vulgare",1
301,"Lolium perenne",1
301,"Lotus corniculatus",1
301,"Medicago sativa",1
301,"Onobrychis viciifolia",62.5
301,"Petrorhagia prolifera",1
301,"Phleum pratense",1
301,"Picris hieracioides",1
301,"Plantago lanceolata",1
301,"Poa pratensis",15
301,"Poa trivialis",1
301,"Rhinanthus minor",1
301,"Rumex acetosa",1
301,"Salvia pratensis",62.5
301,"Sanguisorba officinalis",62.5
301,"Scabiosa columbaria",37.5
301,"Taraxacum officinale",15
301,"Trifolium repens",37.5
301,"Trisetum flavescens",37.5
301,"Veronica arvensis",1
302,"Achillea millefolium",62.5
302,"Arenaria serpyllifolia",1
302,"Arrhenatherum elatius",15
302,"Bromus hordeaceus",1
302,"Centaurea scabiosa",15
302,"Cerastium fontanum",1
302,"Chaerophyllum aureum",1
302,"Dactylis glomerata",37.5
302,"Festuca nigrescens",15
302,"Galium lucidum",15
302,"Holcus lanatus",1
302,"Lotus corniculatus",15
302,"Medicago lupulina",1
302,"Myosotis ramosissima",1
302,"Petrorhagia prolifera",1
302,"Phleum pratense",1
302,"Plantago lanceolata",1
302,"Poa pratensis",15
302,"Poa trivialis",15
302,"Ranunculus bulbosus",15
302,"Rhinanthus mediterraneus",37.5
302,"Rumex acetosa",1
302,"Scabiosa columbaria",1
302,"Silene vulgaris",1
302,"Taraxacum officinale",1
302,"Tragopogon pratensis",1
302,"Trifolium pratense",15
302,"Trifolium repens",15
302,"Trisetum flavescens",37.5
302,"Veronica arvensis",1
303,"Achillea millefolium",37.5
303,"Agrostis capillaris",37.5
303,"Arrhenatherum elatius",15
303,"Bromus hordeaceus",15
303,"Centaurea scabiosa",15
303,"Cerastium fontanum",15
303,"Chaerophyllum aureum",15
303,"Crepis pyrenaica",1
303,"Dactylis glomerata",37.5
303,"Euphorbia verrucosa",1
303,"Filipendula ulmaria",37.5
303,"Galium lucidum",15
303,"Galium verum",1
303,"Knautia nevadensis",1
303,"Lathyrus pratensis",15
303,"Lotus corniculatus",15
303,"Plantago lanceolata",15
303,"Poa pratensis",15
303,"Poa trivialis",1
303,"Ranunculus bulbosus",15
303,"Salvia pratensis",15
303,"Sanguisorba minor",1
303,"Sanguisorba officinalis",15
303,"Silene vulgaris",1
303,"Taraxacum officinale",15
303,"Tragopogon pratensis",5
303,"Trifolium pratense",1
303,"Trifolium repens",62.5
303,"Trisetum flavescens",62.5
303,"Veronica arvensis",15
303,"Vicia cracca",1
303,"Vicia sativa",1
304,"Achillea millefolium",15
